Candidate.relocate.actual_Yes,Notice.period,Location_Chennai,Location_Bangalore,Location_Noida,Location_Hyderabad,Location_Kolkata,Location_Gurgaon,Location_Mumbai,Candidate.Source_Employee Referral,Location_Pune,Candidate.Source_Direct,Offered.band_E1,LOB_INFRA,Offered.band_E3,Offered.band_E2,Age,DOJ.Extended_Yes,LOB_MMS,LOB_ETS,Location_Cochin,Location_Others,LOB_BFSI,Status_Not Joined
0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,1,27,1,0,0,0,0,0,0
0,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,1,0,0,0,1,0,1,36,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,1,28,1,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,0,1,0,1,30,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37,1,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,0,0,1,1,1,0,0,23,1,0,0,0,1,0,0
0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,1,39,1,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,24,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,25,0,0,0,0,0,0,0
0,90,0,1,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,27,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,0,0,0,0,1,0,1,24,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,1,0,29,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,1,0,0,24,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,1,0,0,27,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,1,0,0,21,0,0,0,0,0,0,0
1,60,0,0,1,0,0,0,0,0,0,1,0,1,1,0,34,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,34,0,0,0,0,0,0,1
0,30,0,1,0,0,0,0,0,0,0,1,1,1,0,0,27,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,1,1,1,0,0,25,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,31,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,1,0,36,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0
0,30,0,0,0,0,0,0,1,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,0,1,1,0,34,0,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,0,1,0,1,29,0,0,0,0,0,0,1
0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,31,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,23,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,33,1,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,28,0,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,26,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,30,0,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,32,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25,1,0,0,0,0,0,1
1,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0,0,0
0,90,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,31,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0
1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,36,1,0,0,0,0,0,0
1,60,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,30,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,1,1,0,0,29,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,24,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,28,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,33,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,0,1,1,0,28,0,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31,1,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,1,34,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32,0,0,0,0,0,0,0
1,60,1,0,0,0,0,0,0,0,0,1,1,0,0,0,29,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,23,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,30,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,25,1,0,0,0,0,0,0
0,60,1,0,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,32,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36,1,0,1,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,34,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,0
1,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,25,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,32,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,1
0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,32,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,30,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,31,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0,0,0,0,0,0,0
0,90,1,0,0,0,0,0,0,0,0,1,0,0,0,1,31,1,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,1,0
0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,1,31,0,0,0,0,0,1,1
0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,25,0,0,0,0,0,0,0
0,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,38,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,34,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,32,0,0,0,0,0,0,0
0,90,0,1,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,0,0,0,1,0
0,60,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,1,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,1,1,0,0,28,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,26,1,0,0,0,0,0,0
0,45,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,0,0,1,0,0,0,1
0,30,0,1,0,0,0,0,0,0,0,1,1,0,0,0,32,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,0,1,1,0,37,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,29,1,0,0,0,0,0,0
0,30,0,0,0,0,0,0,1,0,0,1,1,1,0,0,25,1,0,0,0,0,0,0
1,60,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28,1,0,0,0,0,0,0
0,75,0,0,1,0,0,0,0,1,0,0,0,1,0,1,38,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,1,25,1,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,1,0,0,1,1,0,0,26,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,0,1,1,0,28,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,29,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,1,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,28,1,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,25,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,38,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,1,1,0,0,24,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,28,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,1,0,0,0,33,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,1,0,1,29,0,0,0,0,0,0,0
0,90,1,0,0,0,0,0,0,1,0,0,0,1,0,1,32,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,27,1,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,29,0,0,0,0,0,1,0
0,45,0,0,1,0,0,0,0,0,0,1,0,1,1,0,27,0,0,0,0,0,0,1
1,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,28,0,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,1,0,36,0,0,0,0,0,0,0
1,75,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,1,30,1,0,0,0,0,0,1
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,0,1,1,0,42,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,1,0,0,0,0
0,90,1,0,0,0,0,0,0,0,0,1,0,1,1,0,34,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,0,1,0,1,30,0,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,27,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,1,0,0,1,1,1,0,0,26,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,27,0,0,0,0,0,0,0
0,60,0,0,0,0,0,1,0,1,0,0,1,0,0,0,29,1,0,0,0,0,1,0
0,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0
0,90,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33,1,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,26,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,1,30,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,29,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,34,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,36,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,1,1,1,0,0,0,28,1,0,0,0,0,0,0
1,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,1,0,0,0,1,0,0
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,0,0,0,0,1
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,1,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,0,30,0,0,1,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,0,0,0,1,1
0,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,30,0,0,0,0,0,1,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,1
0,60,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,1,0,1,0,0,0,1
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,32,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,25,0,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,1,40,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,31,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0
0,60,0,0,0,0,0,1,0,1,0,0,0,0,0,1,29,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,1,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,27,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,31,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,1,0,0,33,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,31,0,0,0,0,0,0,1
1,45,0,0,1,0,0,0,0,0,0,1,0,1,0,1,26,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30,1,0,0,0,0,0,0
0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0,1,0
0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,1,34,0,0,0,0,0,0,1
1,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,30,0,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,27,0,0,0,0,0,1,0
0,45,0,0,0,1,0,0,0,0,0,1,0,1,0,1,27,1,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,37,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,29,0,0,1,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,30,1,0,0,0,0,0,1
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,0,0,0,1,0
0,90,1,0,0,0,0,0,0,1,0,0,1,0,0,0,29,1,0,0,0,0,1,0
0,30,0,0,1,0,0,0,0,1,0,0,1,1,0,0,23,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,36,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0
0,45,0,1,0,0,0,0,0,0,0,1,1,0,0,0,27,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27,1,0,1,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,1,33,1,0,0,0,0,0,0
0,60,1,0,0,0,0,0,0,1,0,0,1,0,0,0,25,1,0,0,0,0,0,0
1,45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,31,1,0,0,0,0,0,0
1,75,0,0,1,0,0,0,0,1,0,0,0,1,0,1,24,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,30,1,0,1,0,0,0,0
1,60,1,0,0,0,0,0,0,0,0,1,0,1,0,1,27,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,23,1,0,0,0,0,0,0
1,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,32,0,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,1,0,0,0,1,0,1,24,0,0,0,0,0,0,0
1,75,0,0,1,0,0,0,0,1,0,0,0,1,1,0,31,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0
0,45,0,1,0,0,0,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,1
0,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,32,1,0,0,0,0,0,0
0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,1,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,1,0,0,0,1,1,0,32,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0
0,75,0,0,1,0,0,0,0,0,0,1,0,1,1,0,32,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,27,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,1,28,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,34,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,0,1,1,0,31,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,1,1,0,0,28,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,30,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,25,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,36,0,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,1,0,25,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,34,1,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,1,0,1,1,0,31,1,0,0,0,0,0,0
1,60,0,1,0,0,0,0,0,0,0,1,0,1,1,0,33,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,25,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27,1,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,1,0,0,0,1,1,0,39,0,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,35,0,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,29,1,0,0,0,0,0,0
0,60,0,1,0,0,0,0,0,0,0,1,0,0,1,0,35,0,0,1,0,0,0,0
1,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,32,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,35,1,0,0,0,0,0,0
0,60,1,0,0,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,1,1,0,0,23,1,0,0,0,0,0,1
0,60,1,0,0,0,0,0,0,0,0,1,0,1,0,1,28,1,0,0,0,0,0,0
0,30,0,0,0,0,0,1,0,1,0,0,0,1,0,1,40,1,0,0,0,0,0,0
0,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0
0,45,1,0,0,0,0,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,0,1,0,1,28,1,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,39,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,33,0,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,30,0,0,0,0,0,0,1
0,60,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29,1,0,1,0,0,0,0
0,60,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,1,0,0,0,0,0,0
0,60,1,0,0,0,0,0,0,1,0,0,0,1,0,1,27,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,33,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,40,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,1,0,0,0,0,0,0
0,120,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,25,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,27,1,0,0,0,0,0,0
0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0
0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0,0,1,0
0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,1,33,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,45,0,0,0,0,0,0,0
0,120,1,0,0,0,0,0,0,0,0,1,0,1,0,1,34,1,0,0,0,0,0,1
0,60,1,0,0,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26,1,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0
0,90,0,0,1,0,0,0,0,1,0,0,0,1,0,1,41,0,0,0,0,0,0,0
1,75,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27,1,0,1,0,0,0,0
